B0025.2	F32E10.1	6.7034144365009
B0025.2	F41E6.4	5.3811951135602
B0025.2	K07F5.14	5.1471119114857
B0025.2	K12H4.8	5.9252631757253
B0025.2	R07E5.3	4.5187229895859
B0025.2	R09F10.3	4.9630517283011
B0025.2	R13G10.1	5.3811951135602
B0025.2	T01B7.5	5.1471119114857
B0025.2	T01D1.2	4.5187229895859
B0025.2	T04A8.6	5.1471119114857
B0025.2	T25G3.3	5.1471119114857
B0025.2	T26G10.1	5.1471119114857
B0025.2	T27F2.1	4.5187229895859
B0025.2	T28F12.2	4.5187229895859
B0025.2	W02A11.4	5.3811951135602
B0025.2	W07E6.1	5.1471119114857
B0025.2	W09C5.2	4.5187229895859
B0025.2	Y63D3A.5	4.5187229895859
B0025.2	ZK1127.5	5.3811951135602
B0025.2	ZK856.10	5.05020190402
B0035.11	B0285.1	4.8113198458011
B0035.11	B0336.6	4.3398024499957
B0035.11	C01G8.5	4.6242331717477
B0035.11	C03D6.3	4.8113198458011
B0035.11	C05D11.9	5.7034144177954
B0035.11	C08F8.1	4.3398024499957
B0035.11	C14F5.5	4.4246608378452
B0035.11	C16A3.8	5.5273231587397
B0035.11	C17G10.2	4.4246608378452
B0035.11	C25A1.9	6.2262931713893
B0035.11	C26C6.5	4.6242331717477
B0035.11	C26D10.2	4.6822251377279
B0035.11	C27A2.6	4.3398024499957
B0035.11	C27F2.10	5.9252631757253
B0035.11	C27H6.2	4.4246608378452
B0035.11	C30C11.4	6.2262931713893
B0035.11	C32D5.3	4.4246608378452
B0035.11	C37A2.4	5.7034144177954
B0035.11	C41G7.1	4.6242331717477
B0035.11	C44E4.4	4.6822251377279
B0035.11	C47E12.2	5.1471119114857
B0035.11	C55B7.5	4.9630517283011
B0035.11	C55B7.8	4.9630517283011
B0035.11	C55B7.9	4.6822251377279
B0035.11	C56C10.8	4.3398024499957
B0035.11	D2013.5	4.4246608378452
B0035.11	D2013.7	4.4246608378452
B0035.11	D2021.1	4.6242331717477
B0035.11	F08D12.1	4.8113198458011
B0035.11	F11C1.6	5.3811951135602
B0035.11	F11H8.4	4.4704183237386
B0035.11	F16B4.8	4.9630517283011
B0035.11	F16D3.4	4.3398024499957
B0035.11	F18F11.5	4.9630517283011
B0035.11	F21C3.5	4.8113198458011
B0035.11	F22B5.1	4.3398024499957
B0035.11	F22B5.2	4.4246608378452
B0035.11	F25B3.6	5.5273231587397
B0035.11	F25B4.6	4.8113198458011
B0035.11	F28D1.10	5.256256400705
B0035.11	F29D11.1	4.6242331717477
B0035.11	F32E10.1	4.6822251377279
B0035.11	F33H1.3	6.2262931713893
B0035.11	F35H10.4	4.8113198458011
B0035.11	F40F8.10	4.5187229895859
B0035.11	F55F8.2	4.4246608378452
B0035.11	F56A11.1	4.4704183237386
B0035.11	F57B10.3	4.4704183237386
B0035.11	F58B3.4	5.1471119114857
B0035.11	F59E10.1	4.3398024499957
B0035.11	F59G1.7	4.6242331717477
B0035.11	K01C8.9	4.3398024499957
B0035.11	K01G5.5	4.4246608378452
B0035.11	K02B12.1	5.3811951135602
B0035.11	K04G7.11	4.8113198458011
B0035.11	K07F5.14	5.256256400705
B0035.11	K12F2.1	4.3398024499957
B0035.11	K12H4.8	5.3811951135602
B0035.11	M01E5.5	4.6242331717477
B0035.11	M106.5	4.5187229895859
B0035.11	M18.5	4.4246608378452
B0035.11	R02D3.3	4.3398024499957
B0035.11	R05D3.4	5.7034144177954
B0035.11	R06A4.4	5.5273231587397
B0035.11	R06C7.5	4.3398024499957
B0035.11	R07E4.6	4.9630517283011
B0035.11	R07G3.1	4.3398024499957
B0035.11	R08D7.2	4.4246608378452
B0035.11	R11A8.2	5.1471119114857
B0035.11	R13F6.1	6.7034144365009
B0035.11	R74.1	4.5187229895859
B0035.11	T02G5.9	4.4246608378452
B0035.11	T06D8.8	5.9252631757253
B0035.11	T10B5.3	4.883870494346
B0035.11	T16H12.4	4.4704183237386
B0035.11	T23B12.7	5.1471119114857
B0035.11	T23D8.9	4.8113198458011
B0035.11	T23G7.1	4.7443730123187
B0035.11	T25G3.3	5.1471119114857
B0035.11	T26A5.7	5.9252631757253
B0035.11	T26G10.1	5.3811951135602
B0035.11	T27F7.3	4.6242331717477
B0035.11	W06E11.1	5.9252631757253
B0035.11	W07E6.1	4.6822251377279
B0035.11	W08D2.7	4.6242331717477
B0035.11	W08F4.8	4.3398024499957
B0035.11	Y111B2A.11	4.6242331717477
B0035.11	Y11D7A.9	4.6242331717477
B0035.11	Y32F6A.3	4.8113198458011
B0035.11	Y39H10A.7	4.9630517283011
B0035.11	Y40B1A.4	4.3398024499957
B0035.11	Y47D3B.7	4.4246608378452
B0035.11	Y49E10.21	4.3398024499957
B0035.11	Y52B11A.9	4.8113198458011
B0035.11	Y53C10A.12	4.4704183237386
B0035.11	Y54E2A.11	5.5273231587397
B0035.11	Y71G12B.14	4.4704183237386
B0035.11	Y77E11A.13	4.6242331717477
B0035.11	ZC518.2	4.4704183237386
B0035.11	ZK1127.4	4.883870494346
B0035.11	ZK1151.1	5.5273231587397
B0035.11	ZK1236.3	4.9630517283011
B0035.11	ZK637.7	4.6822251377279
B0035.11	ZK742.1	4.8113198458011
B0035.11	ZK795.3	5.3811951135602
B0035.11	ZK856.10	4.4246608378452
B0035.12	B0207.6	4.3811951420639
B0035.12	B0361.10	4.3811951420639
B0035.12	C02F5.9	5.9252631757253
B0035.12	C04A2.3	4.7443730123187
B0035.12	C16A3.3	4.883870494346
B0035.12	C27D11.1	4.3398024499957
B0035.12	C31E10.7	4.3811951420639
B0035.12	C34B2.7	4.3398024499957
B0035.12	C37H5.5	5.256256400705
B0035.12	C44E4.4	4.883870494346
B0035.12	C47E12.2	4.3811951420639
B0035.12	C48A7.1	4.883870494346
B0035.12	C49H3.8	4.3811951420639
B0035.12	C52A11.2	4.7443730123187
B0035.12	C52E4.6	4.3811951420639
B0035.12	CD4.4	4.3811951420639
B0035.12	F01F1.12	4.3811951420639
B0035.12	F08F8.2	4.3811951420639
B0035.12	F11C1.6	5.7034144177954
B0035.12	F13D11.2	4.7443730123187
B0035.12	F23F1.5	4.3811951420639
B0035.12	F25H2.4	4.3811951420639
B0035.12	F31E3.1	4.3811951420639
B0035.12	F32E10.1	4.883870494346
B0035.12	F35H10.4	4.3811951420639
B0035.12	F41E6.4	4.3811951420639
B0035.12	F46A9.4	5.256256400705
B0035.12	F56D1.4	5.256256400705
B0035.12	F57B10.3	4.3811951420639
B0035.12	H41C03.1	5.256256400705
B0035.12	K07C5.1	4.3811951420639
B0035.12	K10C2.4	4.3811951420639
B0035.12	M03F4.6	5.7034144177954
B0035.12	M57.2	4.3811951420639
B0035.12	R06C1.3	5.256256400705
B0035.12	R06C7.5	4.3811951420639
B0035.12	R08C7.10	4.3811951420639
B0035.12	R12B2.5	4.3811951420639
B0035.12	R13G10.1	5.256256400705
B0035.12	T01B7.5	4.6242331717477
B0035.12	T01G9.4	6.2262931713893
B0035.12	T04A8.6	4.6242331717477
B0035.12	T17E9.2	4.3811951420639
B0035.12	T23D8.1	4.7443730123187
B0035.12	T27C4.4	4.3811951420639
B0035.12	T27F2.1	5.7034144177954
B0035.12	W02A11.4	5.256256400705
B0035.12	W04A8.7	4.3811951420639
B0035.12	W04D2.6	5.05020190402
B0035.12	Y106G6E.6	4.3811951420639
B0035.12	Y113G7B.21	4.3811951420639
B0035.12	Y11D7A.9	5.9252631757253
B0035.12	Y51H7C.6	6.2262931713893
B0035.12	Y57G11C.24	4.3811951420639
B0035.12	Y63D3A.5	4.7443730123187
B0035.12	Y6B3A.1	4.3811951420639
B0035.12	ZC395.3	5.256256400705
B0035.12	ZK1098.1	4.3398024499957
B0035.12	ZK1127.4	4.3811951420639
B0035.12	ZK1127.5	4.883870494346
B0041.7	B0564.1	5.1471119114857
B0041.7	C16A3.3	5.1471119114857
B0041.7	C44E4.4	5.1471119114857
B0041.7	C53A5.3	5.1471119114857
B0041.7	F11A10.1	5.1471119114857
B0041.7	F46A9.4	5.1471119114857
B0041.7	F53A2.4	6.7034144365009
B0041.7	T01B7.5	6.7034144365009
B0041.7	T03F6.5	6.2262931713893
B0041.7	ZK1127.4	5.1471119114857
B0207.6	B0286.5	5.5273231587397
B0207.6	C04A2.3	4.9630517283011
B0207.6	C05D11.3	4.4246608378452
B0207.6	C26C6.2	4.4246608378452
B0207.6	C32F10.2	5.9252631757253
B0207.6	C33H5.9	5.9252631757253
B0207.6	C37H5.5	4.3811951420639
B0207.6	C44E4.4	4.8113198458011
B0207.6	C48A7.1	4.5187229895859
B0207.6	C49H3.8	6.7034144365009
B0207.6	C52A11.2	4.9630517283011
B0207.6	C54D1.6	4.8113198458011
B0207.6	F01F1.12	5.05020190402
B0207.6	F11C1.6	5.05020190402
B0207.6	F13D11.2	4.4246608378452
B0207.6	F15G9.4	4.8113198458011
B0207.6	F26E4.1	4.9630517283011
B0207.6	F27E5.2	5.7034144177954
B0207.6	F31E3.1	4.3811951420639
B0207.6	F32E10.1	4.8113198458011
B0207.6	F37B12.1	4.6242331717477
B0207.6	F41E6.4	5.3811951135602
B0207.6	F44C4.4	5.05020190402
B0207.6	F46A9.4	4.9630517283011
B0207.6	F47F6.1	4.8113198458011
B0207.6	F48C1.4	5.7034144177954
B0207.6	F55C7.7	5.05020190402
B0207.6	F56D1.4	5.256256400705
B0207.6	F57B10.3	4.3811951420639
B0207.6	F59B10.1	4.8113198458011
B0207.6	K09A9.1	4.4704183237386
B0207.6	K12H4.8	5.5273231587397
B0207.6	M03F4.6	4.9630517283011
B0207.6	M04F3.1	6.2262931713893
B0207.6	R02D3.5	5.7034144177954
B0207.6	R06C1.3	4.9630517283011
B0207.6	R06C7.5	5.3811951135602
B0207.6	R08C7.10	4.3811951420639
B0207.6	R13G10.1	4.3811951420639
B0207.6	R53.3	4.6242331717477
B0207.6	T01B7.5	4.4704183237386
B0207.6	T01G9.4	5.3811951135602
B0207.6	T04A8.6	4.4704183237386
B0207.6	T05C12.6	4.6822251377279
B0207.6	T12F5.4	4.4704183237386
B0207.6	T22B7.1	4.5187229895859
B0207.6	T25C12.1	4.8113198458011
B0207.6	T27C4.4	5.3811951135602
B0207.6	T28F12.2	4.4246608378452
B0207.6	W02A11.4	5.3811951135602
B0207.6	W03C9.4	4.8113198458011
B0207.6	W09C2.1	4.9630517283011
B0207.6	W09C5.2	6.2262931713893
B0207.6	Y106G6E.6	4.9630517283011
B0207.6	Y113G7B.21	5.3811951135602
B0207.6	Y34D9A.4	6.7034144365009
B0207.6	Y51A2D.15	4.8113198458011
B0207.6	Y51H7C.6	6.2262931713893
B0207.6	Y71H2B.3	4.6822251377279
B0207.6	ZK1098.1	4.5698755152935
B0207.6	ZK1127.5	5.256256400705
B0207.6	ZK546.13	4.6822251377279
B0218.3	F08B1.1	6.7034144365009
B0261.4	C03D6.3	4.5698755152935
B0261.4	C24A11.9	4.883870494346
B0261.4	C30C11.4	4.5698755152935
B0261.4	C32E8.5	4.5698755152935
B0261.4	C35D10.4	4.883870494346
B0261.4	C54F6.14	4.9630517283011
B0261.4	D2013.5	4.5698755152935
B0261.4	D2030.4	5.3811951135602
B0261.4	F25B4.6	4.5698755152935
B0261.4	F26E4.6	5.7034144177954
B0261.4	F26E4.9	5.7034144177954
B0261.4	F40F8.10	4.5698755152935
B0261.4	F57B10.3	6.2262931713893
B0261.4	F59G1.7	5.1471119114857
B0261.4	K01C8.7	4.883870494346
B0261.4	K01C8.9	4.5187229895859
B0261.4	M110.4	4.5698755152935
B0261.4	R74.1	4.5698755152935
B0261.4	T02G5.9	4.5698755152935
B0261.4	T02H6.11	6.7034144365009
B0261.4	T06D8.6	5.3811951135602
B0261.4	T08B2.10	4.5698755152935
B0261.4	T08B2.9	4.5698755152935
B0261.4	W04A4.5	4.5698755152935
B0261.4	W09C5.8	5.7034144177954
B0261.4	W10G6.2	4.9630517283011
B0261.4	Y32F6A.3	4.5698755152935
B0261.4	Y54E2A.11	4.5698755152935
B0261.4	ZK1151.1	4.5698755152935
B0285.1	C01G8.5	5.256256400705
B0285.1	C01H6.5	4.883870494346
B0285.1	C03D6.3	5.256256400705
B0285.1	C05D11.9	4.5187229895859
B0285.1	C07A12.4	5.5273231587397
B0285.1	C07G1.5	5.256256400705
B0285.1	C08H9.2	4.5187229895859
B0285.1	C10H11.9	4.9630517283011
B0285.1	C16A3.8	4.7443730123187
B0285.1	C17E4.9	5.256256400705
B0285.1	C25A1.9	5.5273231587397
B0285.1	C27F2.10	5.256256400705
B0285.1	C30C11.4	4.8113198458011
B0285.1	C32D5.12	4.4704183237386
B0285.1	C35C5.1	5.256256400705
B0285.1	C45B2.7	4.5698755152935
B0285.1	D2013.5	4.6242331717477
B0285.1	D2013.7	4.6242331717477
B0285.1	F08D12.1	6.7034144365009
B0285.1	F11C1.6	4.4704183237386
B0285.1	F13D11.2	4.5698755152935
B0285.1	F22B5.2	4.6242331717477
B0285.1	F25B3.6	4.8113198458011
B0285.1	F25B4.6	4.8113198458011
B0285.1	F29D11.1	5.9252631757253
B0285.1	F31E3.1	4.883870494346
B0285.1	F33H1.3	5.7034144177954
B0285.1	F35H10.4	4.8113198458011
B0285.1	F39B2.6	4.5698755152935
B0285.1	F40F8.10	5.7034144177954
B0285.1	F42A8.1	4.6242331717477
B0285.1	F44A6.2	4.9630517283011
B0285.1	F54D5.5	5.256256400705
B0285.1	F56A11.1	4.4704183237386
B0285.1	F57B10.1	5.5273231587397
B0285.1	F57B10.3	4.4704183237386
B0285.1	K01C8.9	4.3398024499957
B0285.1	K02B12.1	4.6242331717477
B0285.1	K03H1.2	4.6822251377279
B0285.1	K04F10.4	4.5698755152935
B0285.1	K08B12.5	4.5187229895859
B0285.1	K10B3.10	4.883870494346
B0285.1	M01E5.5	5.256256400705
B0285.1	M106.5	5.7034144177954
B0285.1	R06A4.4	4.8113198458011
B0285.1	R06C1.3	5.256256400705
B0285.1	R07E4.6	4.883870494346
B0285.1	R07E5.7	4.883870494346
B0285.1	R13A5.5	4.3811951420639
B0285.1	R13F6.1	4.8113198458011
B0285.1	R160.1	4.883870494346
B0285.1	R31.1	4.5187229895859
B0285.1	R74.1	4.5187229895859
B0285.1	T01D1.2	4.6822251377279
B0285.1	T08B2.10	4.6242331717477
B0285.1	T16H12.4	4.4704183237386
B0285.1	T17E9.1	5.3811951135602
B0285.1	T23F2.1	5.5273231587397
B0285.1	T26A5.9	4.883870494346
B0285.1	T26G10.1	4.8113198458011
B0285.1	T27B1.2	5.5273231587397
B0285.1	T27F7.3	5.256256400705
B0285.1	W04A8.7	5.256256400705
B0285.1	W10D5.3	4.3398024499957
B0285.1	Y106G6E.6	4.883870494346
B0285.1	Y11D7A.9	5.9252631757253
B0285.1	Y32F6A.3	4.8113198458011
B0285.1	Y40B1A.4	4.7443730123187
B0285.1	Y54E2A.11	4.8113198458011
B0285.1	Y63D3A.5	4.5698755152935
B0285.1	Y71G12B.14	4.4704183237386
B0285.1	Y77E11A.13	5.256256400705
B0285.1	ZC328.1	4.6822251377279
B0285.1	ZC518.2	6.2262931713893
B0285.1	ZK1127.5	4.8113198458011
B0285.1	ZK1151.1	4.8113198458011
B0285.1	ZK430.8	4.883870494346
B0285.1	ZK742.1	4.8113198458011
B0286.4	B0336.6	5.7034144177954
B0286.4	C01G8.9	5.3811951135602
B0286.4	C02F5.9	4.3398024499957
B0286.4	C03C10.3	4.6822251377279
B0286.4	C03D6.3	4.5698755152935
B0286.4	C04H5.6	4.9630517283011
B0286.4	C07G2.3	5.1471119114857
B0286.4	C07H6.5	5.9252631757253
B0286.4	C12C8.3	5.1471119114857
B0286.4	C17G10.2	5.5273231587397
B0286.4	C24H11.7	4.3398024499957
B0286.4	C26C6.5	4.5698755152935
B0286.4	C26D10.2	4.5698755152935
B0286.4	C27A2.6	4.3398024499957
B0286.4	C29F9.7	4.3398024499957
B0286.4	C30C11.4	4.3398024499957
B0286.4	C35C5.1	5.1471119114857
B0286.4	C37C3.6	4.5698755152935
B0286.4	C38D4.3	5.05020190402
B0286.4	C45G3.1	4.5698755152935
B0286.4	C47D12.6	4.9630517283011
B0286.4	C52E4.6	5.1471119114857
B0286.4	D2096.8	4.5698755152935
B0286.4	F01F1.8	4.3398024499957
B0286.4	F10C1.2	4.3398024499957
B0286.4	F11H8.4	6.2262931713893
B0286.4	F16D3.4	4.3398024499957
B0286.4	F18G5.2	4.3398024499957
B0286.4	F20B6.2	4.3398024499957
B0286.4	F20D12.4	6.2262931713893
B0286.4	F25B5.7	4.3398024499957
B0286.4	F28C6.3	4.3398024499957
B0286.4	F31E3.1	4.6242331717477
B0286.4	F54C4.3	4.5698755152935
B0286.4	F54C9.9	4.3398024499957
B0286.4	F54G8.3	5.1471119114857
B0286.4	F54H5.4	4.3398024499957
B0286.4	F55A11.2	4.3398024499957
B0286.4	F55A12.7	4.8113198458011
B0286.4	F55A8.1	5.7034144177954
B0286.4	F56D1.4	5.1471119114857
B0286.4	F57B9.2	5.9252631757253
B0286.4	K02A11.1	6.2262931713893
B0286.4	K02B12.3	5.1471119114857
B0286.4	K02F2.2	4.3398024499957
B0286.4	K04G7.11	4.5698755152935
B0286.4	K04H4.1	4.8113198458011
B0286.4	K07C5.4	5.5273231587397
B0286.4	K11H12.2	5.5273231587397
B0286.4	M01E5.5	4.5698755152935
B0286.4	M57.2	4.3398024499957
B0286.4	R05D3.4	4.4704183237386
B0286.4	R09B3.4	5.9252631757253
B0286.4	R12B2.5	5.1471119114857
B0286.4	T01C3.7	5.5273231587397
B0286.4	T01G9.6	4.5698755152935
B0286.4	T04D3.2	4.5698755152935
B0286.4	T15B7.2	4.8113198458011
B0286.4	T19E10.1	4.6822251377279
B0286.4	T23B12.7	4.5698755152935
B0286.4	T23D8.9	4.5698755152935
B0286.4	T27F7.1	4.3398024499957
B0286.4	W03C9.4	4.7443730123187
B0286.4	W09C2.1	5.05020190402
B0286.4	W09C5.6	4.5698755152935
B0286.4	Y38F2AL.4	5.1471119114857
B0286.4	Y40B1A.4	4.3398024499957
B0286.4	Y41E3.11	4.5698755152935
B0286.4	Y47D3A.26	5.9252631757253
B0286.4	Y47G6A.9	4.3398024499957
B0286.4	Y49F6B.1	4.5698755152935
B0286.4	Y49F6B.2	4.5187229895859
B0286.4	Y51H7C.6	4.3398024499957
B0286.4	Y52B11A.9	4.5698755152935
B0286.4	Y53C10A.12	5.9252631757253
B0286.4	Y53F4B.22	4.3398024499957
B0286.4	Y54E10A.2	4.3398024499957
B0286.4	Y63D3A.5	4.3398024499957
B0286.4	Y71F9B.4	4.6242331717477
B0286.4	ZC101.2	4.6242331717477
B0286.4	ZC168.3	5.5273231587397
B0286.4	ZK1151.1	6.7034144365009
B0286.4	ZK637.7	4.4704183237386
B0286.4	ZK909.2	4.3398024499957
B0286.5	B0336.2	4.6242331717477
B0286.5	C03D6.3	4.4704183237386
B0286.5	C05D11.3	6.2262931713893
B0286.5	C07H6.5	4.6242331717477
B0286.5	C09G5.6	4.5698755152935
B0286.5	C12C8.3	4.4704183237386
B0286.5	C26C6.2	4.9630517283011
B0286.5	C26C6.5	4.6242331717477
B0286.5	C33H5.9	5.1471119114857
B0286.5	C48A7.1	4.5187229895859
B0286.5	C49H3.8	5.1471119114857
B0286.5	C54D1.6	4.6242331717477
B0286.5	C55B7.5	4.6242331717477
B0286.5	F10G7.4	4.7443730123187
B0286.5	F11C1.6	4.9630517283011
B0286.5	F15G9.4	4.6242331717477
B0286.5	F18G5.2	4.9630517283011
B0286.5	F20G4.3	4.6242331717477
B0286.5	F27E5.2	5.5273231587397
B0286.5	F29B9.6	4.6242331717477
B0286.5	F29G9.4	4.6242331717477
B0286.5	F32E10.1	4.9630517283011
B0286.5	F36H1.4	4.9630517283011
B0286.5	F37B12.1	4.6242331717477
B0286.5	F37E3.1	4.7443730123187
B0286.5	F41E6.4	5.7034144177954
B0286.5	F44C4.4	4.5187229895859
B0286.5	F47F6.1	4.6242331717477
B0286.5	F48C1.4	4.6242331717477
B0286.5	F52B5.6	5.7034144177954
B0286.5	F53A2.4	4.6242331717477
B0286.5	F54G8.3	4.6242331717477
B0286.5	F55C5.4	4.5187229895859
B0286.5	F55C5.8	4.7443730123187
B0286.5	F55C7.7	4.5187229895859
B0286.5	F55F8.2	5.05020190402
B0286.5	F56D1.4	6.7034144365009
B0286.5	F59A2.1	4.7443730123187
B0286.5	F59B10.1	4.6242331717477
B0286.5	K01C8.10	4.4704183237386
B0286.5	K08B4.1	4.5187229895859
B0286.5	K12C11.2	5.5273231587397
B0286.5	M04F3.1	5.5273231587397
B0286.5	R02D3.3	5.5273231587397
B0286.5	R02D3.5	4.6242331717477
B0286.5	R06C7.5	4.5187229895859
B0286.5	R06C7.8	4.6242331717477
B0286.5	R07G3.1	5.7034144177954
B0286.5	R53.3	6.7034144365009
B0286.5	T01B7.5	4.9630517283011
B0286.5	T01G9.4	4.5187229895859
B0286.5	T04A8.6	4.9630517283011
B0286.5	T05G5.3	5.7034144177954
B0286.5	T10F2.4	5.5273231587397
B0286.5	T19E10.1	5.5273231587397
B0286.5	T22B7.1	4.5187229895859
B0286.5	T25C12.1	4.5187229895859
B0286.5	T27C4.4	4.5187229895859
B0286.5	T27F2.1	4.9630517283011
B0286.5	T28F12.2	4.9630517283011
B0286.5	W02A11.4	5.7034144177954
B0286.5	W03C9.4	5.9252631757253
B0286.5	W07E6.4	5.5273231587397
B0286.5	W09C5.2	6.7034144365009
B0286.5	Y113G7B.21	4.5187229895859
B0286.5	Y34D9A.4	5.5273231587397
B0286.5	Y40B1A.4	4.6242331717477
B0286.5	Y47D3A.26	6.7034144365009
B0286.5	Y51A2D.15	4.6242331717477
B0286.5	Y53H1C.2	5.3811951135602
B0286.5	Y55B1BM.1	4.5698755152935
B0286.5	Y66H1A.4	5.05020190402
B0286.5	ZC123.3	4.6242331717477
B0286.5	ZK1127.5	5.7034144177954
B0286.5	ZK1151.1	4.6242331717477
B0336.2	C01G8.9	4.7443730123187
B0336.2	C03D6.3	5.256256400705
B0336.2	C07H6.5	4.883870494346
B0336.2	C12C8.3	4.7443730123187
B0336.2	C17G10.2	4.6242331717477
B0336.2	C26C6.5	5.3811951135602
B0336.2	C30C11.4	5.05020190402
B0336.2	C55B7.5	5.3811951135602
B0336.2	C56C10.8	4.6242331717477
B0336.2	F11A3.2	4.6242331717477
B0336.2	F12F6.7	4.6242331717477
B0336.2	F20G4.3	4.883870494346
B0336.2	F29B9.6	5.3811951135602
B0336.2	F29G9.4	4.6242331717477
B0336.2	F41E6.4	4.6242331717477
B0336.2	F46A9.5	4.883870494346
B0336.2	F53A2.4	5.3811951135602
B0336.2	F54G8.3	4.883870494346
B0336.2	F57B9.2	4.5698755152935
B0336.2	K01C8.10	4.7443730123187
B0336.2	K08E3.6	4.6822251377279
B0336.2	R06C7.8	5.05020190402
B0336.2	R06F6.1	4.883870494346
B0336.2	R07G3.1	4.3398024499957
B0336.2	T05G5.3	4.3398024499957
B0336.2	T08B6.3	4.8113198458011
B0336.2	T09A5.9	4.3398024499957
B0336.2	T20B12.1	4.6242331717477
B0336.2	T26A5.9	5.05020190402
B0336.2	W01B6.9	4.6822251377279
B0336.2	W02A11.4	4.6242331717477
B0336.2	W03C9.4	4.5187229895859
B0336.2	W09C5.2	5.05020190402
B0336.2	Y40B1A.4	5.05020190402
B0336.2	Y47D3A.26	5.3811951135602
B0336.2	Y47G6A.8	5.05020190402
B0336.2	Y62E10A.11	4.6242331717477
B0336.2	Y65B4BR.5	4.6242331717477
B0336.2	ZC123.3	5.256256400705
B0336.2	ZK1151.1	5.3811951135602
B0336.6	C01G8.9	4.8113198458011
B0336.6	C01H6.5	5.5273231587397
B0336.6	C02F5.9	5.7034144177954
B0336.6	C03D6.3	4.3398024499957
B0336.6	C04H5.6	5.7034144177954
B0336.6	C07G2.3	5.5273231587397
B0336.6	C07H6.5	5.7034144177954
B0336.6	C08F8.1	4.5187229895859
B0336.6	C08F8.8	4.5698755152935
B0336.6	C11H1.3	4.5698755152935
B0336.6	C12C8.3	4.8113198458011
B0336.6	C16A3.8	4.3398024499957
B0336.6	C17G10.2	5.5273231587397
B0336.6	C24H11.7	4.3398024499957
B0336.6	C25A1.9	4.9630517283011
B0336.6	C26D10.2	6.2262931713893
B0336.6	C27A2.6	4.9630517283011
B0336.6	C27F2.10	4.3398024499957
B0336.6	C27H6.2	4.7443730123187
B0336.6	C29F9.7	5.7034144177954
B0336.6	C30C11.4	4.5187229895859
B0336.6	C35C5.1	5.5273231587397
B0336.6	C37A2.4	4.7443730123187
B0336.6	C42D4.8	4.7443730123187
B0336.6	C47D12.6	4.9630517283011
B0336.6	C52E4.6	4.3398024499957
B0336.6	C54D1.5	5.256256400705
B0336.6	C54G4.8	4.7443730123187
B0336.6	C55A6.9	4.5187229895859
B0336.6	C56C10.8	4.5187229895859
B0336.6	D2013.7	4.7443730123187
B0336.6	F01F1.8	5.5273231587397
B0336.6	F10C1.2	4.3398024499957
B0336.6	F11H8.4	5.7034144177954
B0336.6	F16D3.4	4.9630517283011
B0336.6	F18G5.2	4.3398024499957
B0336.6	F20B6.2	4.3398024499957
B0336.6	F20D12.4	5.7034144177954
B0336.6	F21C3.5	4.9630517283011
B0336.6	F22B5.1	4.5187229895859
B0336.6	F25B3.6	4.3398024499957
B0336.6	F27E5.2	4.8113198458011
B0336.6	F28D1.10	4.9630517283011
B0336.6	F31C3.5	4.5187229895859
B0336.6	F31E3.1	5.256256400705
B0336.6	F32H2.1	4.7443730123187
B0336.6	F35H10.4	4.5187229895859
B0336.6	F40F8.10	5.256256400705
